tox21_gen,toxcast_gen,clintox_gen,mol_id,smiles
0,,,TOX12180,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
1,,,TOX365,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
1,,,TOX366,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
0,,,TOX367,N[C@@H](CS)C(=O)O
1,,,TOX360,c1ccc2sc(SNC3CCCCC3)nc2c1
0,,,TOX361,NC1CCCCC1
0,,,TOX363,ON=C1CCCC1
1,,,TOX368,COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1
0,,,TOX369,CN(C)N=Nc1nc[nH]c1C(N)=O
0,,,TOX21217,CC(C)(O)C(Cl)(Cl)Cl
0,,,TOX31546,O=c1[nH]c2ccccc2c(=O)n1CCCl
0,,,TOX21210,CC1=CCC(C(C)C)=CC1
1,,,TOX24810,CCC(C)CCCC(C)(C)O
0,,,TOX24811,Cc1cc(Cl)ccc1/N=C/N(C)C
1,,,TOX24758,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21
1,,,TOX24817,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C
1,,,TOX26630,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
1,,,TOX26631,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1
0,,,TOX24226,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
0,,,TOX26633,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N
1,,,TOX26634,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
0,,,TOX26188,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
0,,,TOX26189,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
0,,,TOX26186,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1
1,,,TOX26187,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2
1,,,TOX26185,COc1ccc(/C=N\NC(=O)c2ccncc2)c(C(=O)O)c1OC
1,,,TOX26182,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
0,,,TOX26183,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21
0,,,TOX26180,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
0,,,TOX26181,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
1,,,TOX27325,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1
0,,,TOX27324,OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2)n1
0,,,TOX27327,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1
1,,,TOX27320,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3
1,,,TOX27322,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2
1,,,TOX27328,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1
1,,,TOX20676,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
1,,,TOX20674,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
0,,,TOX20675,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
1,,,TOX20672,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
1,,,TOX20678,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
1,,,TOX20679,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
1,,,TOX26454,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
0,,,TOX26455,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C
1,,,TOX26456,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
0,,,TOX26457,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
1,,,TOX26450,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
0,,,TOX26451,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F
1,,,TOX26452,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
1,,,TOX26453,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
0,,,TOX26458,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
1,,,TOX26459,NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
0,,,TOX26988,NC(CS)C(=O)O
0,,,TOX26989,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
1,,,TOX22297,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1
0,,,TOX24365,CC(C)(C)NC(N)=O
1,,,TOX24366,CCCCCCCCCCCC[N+](C)(C)C
0,,,TOX22299,CC(C)c1ccc(O)cc1
1,,,TOX7494,Cc1cccc(N)c1N
0,,,TOX7496,O=C([O-])COc1ccc(Cl)cc1Cl
1,,,TOX24367,CCCCCCCCCCCCCC[N+](C)(C)C
0,,,TOX7498,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
0,,,TOX24493,CCO[Si](CCCNC(N)=O)(OCC)OCC
0,,,TOX24490,COC(=O)c1sccc1S(N)(=O)=O
0,,,TOX24491,NC(=O)CN1CCCC1=O
1,,,TOX17728,O=C(c1ccccc1)c1ccc(O)c(O)c1O
0,,,TOX27581,CCCCCOC(=O)CCCCC
0,,,TOX1238,Oc1cccc(O)c1
0,,,TOX27582,CCCCCCOC(=O)CC
0,,,TOX27585,CC/C=C\CCOC(=O)C(C)C
0,,,TOX27584,CCCCCC(=O)OCCc1ccccc1
0,,,TOX27587,CC/C=C\CCCCCO
1,,,TOX27589,CCCCCc1cccc(=O)o1
0,,,TOX1233,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
0,,,TOX1231,Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C
0,,,TOX4600,C[N+](C)(C)Cc1ccccc1
1,,,TOX1237,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
1,,,TOX4602,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
0,,,TOX1235,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C
0,,,TOX24498,CC[N+](C)(CC)CC
1,,,TOX28492,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br
1,,,TOX28493,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21
1,,,TOX28490,O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl
0,,,TOX28496,CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C
0,,,TOX28494,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl
0,,,TOX28495,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
1,,,TOX21987,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1
0,,,TOX1097,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
1,,,TOX1094,Nc1ccc(Oc2ccc(N)cc2)cc1
1,,,TOX21983,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
0,,,TOX1093,C=CCOc1ccccc1OCC(O)CNC(C)C
0,,,TOX21981,O=C(O)CF
0,,,TOX20583,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
1,,,TOX26133,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
0,,,TOX24359,O=C1CCCCCCCCCCCCCCO1
0,,,TOX28678,COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC
0,,,TOX28679,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
0,,,TOX24355,c1ccc(CNCc2ccccc2)cc1
0,,,TOX28677,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
0,,,TOX28674,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1
0,,,TOX24356,OCCNCc1ccccc1
1,,,TOX28672,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1
0,,,TOX28673,CN[C@@]1(c2ccccc2Cl)CCCCC1=O
1,,,TOX28670,ClCCN(CCCl)CCCl
0,,,TOX24352,COC(=O)Cc1ccccc1
1,,,TOX27910,CCCCCC[n+]1ccccc1
0,,,TOX26646,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
0,,,TOX27916,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
0,,,TOX27917,CC[N+]1(C)CCCC1
0,,,TOX27914,CCCC[N+]1(C)CCCC1
0,,,TOX27915,CCCC[N+]1(C)CCCC1.N#CN=C=[N-]
0,,,TOX26641,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
0,,,TOX27918,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1,,,TOX27919,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F
0,,,TOX26136,O=S(=O)(O)c1cc(I)c(O)c2ncccc12
0,,,TOX29346,CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC
0,,,TOX2762,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
0,,,TOX2764,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
0,,,TOX3490,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
1,,,TOX3492,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
0,,,TOX3495,C[n+]1ccccc1/C=N/O
0,,,TOX3496,CCCN[C@H]1CCc2nc(N)sc2C1
0,,,TOX3497,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
0,,,TOX6472,O=C(Cl)CCl
0,,,TOX2544,CC(=O)Nc1nnc(S(N)(=O)=O)s1
0,,,TOX2546,CC(=O)NO
1,,,TOX2541,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
0,,,TOX2540,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
0,,,TOX2543,CC(=O)Nc1ccccc1
0,,,TOX24346,CC1=C2N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
1,,,TOX5269,CCNc1cc(O)ccc1C
1,,,TOX621,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
1,,,TOX620,COP(=S)(OC)Oc1ccc(SC)c(C)c1
0,,,TOX622,[Fe+3]
1,,,TOX625,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
1,,,TOX624,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3]
0,,,TOX627,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
0,,,TOX626,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
1,,,TOX629,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F
0,,,TOX628,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
0,,,TOX12578,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC
0,,,TOX12579,CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl
0,,,TOX12577,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
0,,,TOX12572,C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O
1,,,TOX12573,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1
0,,,TOX6519,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
1,,,TOX25409,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
0,,,TOX6512,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC
0,,,TOX6513,O=C1NC(=O)C2CC=CCC12
0,,,TOX25405,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
0,,,TOX6516,O=C1OC(=O)C2CC=CCC12
0,,,TOX6514,O=C1NC(=O)c2ccccc21
0,,,TOX6515,O=C1OC(=O)C2CCCCC12
0,,,TOX14669,C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O
1,,,TOX14662,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl
0,,,TOX14664,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
0,,,TOX14665,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O
0,,,TOX199,CCBr
0,,,TOX198,ClC(Cl)Br
1,,,TOX193,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO
0,,,TOX190,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21
1,,,TOX197,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
0,,,TOX194,OB(O)O
0,,,TOX3143,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
1,,,TOX22424,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
0,,,TOX3146,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
0,,,TOX3632,O=C(O)[C@H](O)[C@@H](O)C(=O)O
0,,,TOX3145,CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21
0,,,TOX3148,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I
0,,,TOX3149,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
1,,,TOX3638,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
0,,,TOX29295,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
0,,,TOX29293,COCC(O)CO
1,,,TOX23761,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1
0,,,TOX23763,CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O
0,,,TOX24663,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12
1,,,TOX23765,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
0,,,TOX7641,CC(C)OC(=O)CCCCC(=O)OC(C)C
0,,,TOX7640,O=C(O)CC(O)C(=O)O
0,,,TOX7647,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl
0,,,TOX14930,CCOP(=O)(SC(C)CC)N1CCSC1=O
0,,,TOX14936,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1
0,,,TOX24768,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O
1,,,TOX10636,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0,,,TOX24769,CC(C=O)Cc1ccc(C(C)C)cc1
1,,,TOX21409,O=C(CCl)Nc1ccccc1
0,,,TOX21403,COc1ccc(OC)c(Cl)c1
0,,,TOX21400,CCCCC(CC)(CO)CO
0,,,TOX21404,Cc1cc(O)c(Cl)cc1C
0,,,TOX21405,NC(=O)c1ccc([N+](=O)[O-])cc1Cl
0,,,TOX27462,CC1=CCC2C(C1)C2(C)C
1,,,TOX27463,O=C1CC2CC1C1CCCC21
0,,,TOX27461,Nc1cccnc1
0,,,TOX27466,CC(C)OCCO
0,,,TOX27467,C[N+](C)(C)CCO
1,,,TOX27464,CCc1nccnc1C
0,,,TOX27465,CC(C)c1ccc2ncccc2c1
0,,,TOX27468,Cc1cccc(C(C)(C)C)c1O
0,,,TOX27469,CN(C)CCCN(C)C
0,,,TOX31586,Cc1[nH]cnc1-c1ccc(Cl)cc1
1,,,TOX31587,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
0,,,TOX31584,O=[N+]([O-])c1cncn1CCN1CCOCC1
0,,,TOX31585,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
0,,,TOX31582,CCOC(=O)C(=O)CCc1ccccc1
0,,,TOX31583,CCOC(=O)C(=O)c1csc(NC=O)n1
1,,,TOX31580,CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1
0,,,TOX31588,CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1
0,,,TOX31589,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
0,,,TOX5469,CC(C)CCO
0,,,TOX5461,C=C(C)C(=O)OCC(C)C
0,,,TOX5466,C=C(C)C(=O)OCCCCCCCC(C)C
0,,,TOX5465,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
1,,,TOX5464,O=C=NC1CCCCC1
0,,,TOX2948,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
0,,,TOX5722,CC(=O)c1cccc([N+](=O)[O-])c1
0,,,TOX5723,CC(=O)c1ccccc1[N+](=O)[O-]
0,,,TOX5724,CC(=O)c1ccc([N+](=O)[O-])cc1
0,,,TOX5725,Nc1cccc([N+](=O)[O-])c1
0,,,TOX5726,Nc1ccccc1[N+](=O)[O-]
1,,,TOX26849,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1
0,,,TOX26843,Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41
0,,,TOX26842,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1,,,TOX26841,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C
0,,,TOX1547,CC(=O)CCl
0,,,TOX26847,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1
0,,,TOX26846,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC
0,,,TOX26845,CC(CN1c2ccccc2Sc2cccnc21)N(C)C
0,,,TOX26844,COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1
0,,,TOX5661,C=C(C)c1ccccc1
0,,,TOX12891,O=C(Cl)c1c(Cl)cccc1Cl
0,,,TOX22171,CCCCCCCCCCCCN1CCOCC1
0,,,TOX22170,C1CN(CCOCCN2CCOCC2)CCO1
1,,,TOX6285,COc1ccc(C=O)cc1OC
0,,,TOX20112,CCCCCCC(=O)OCC
0,,,TOX20111,CCCC(=O)OCC
0,,,TOX20110,CCOC(=O)CC
1,,,TOX20115,Sc1nnc(S)s1
0,,,TOX20114,C=CC(=O)NC(C)(C)C
1,,,TOX20449,[Cu+2]
1,,,TOX5093,COc1ccc(Nc2ccc(OC)cc2)cc1
1,,,TOX14324,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1
0,,,TOX5096,COC(=O)CCCCC(=O)OC
0,,,TOX5094,COCCOC(=O)c1ccccc1C(=O)OCCOC
0,,,TOX28809,COc1cc(CCN)c(OC)cc1Br
1,,,TOX28808,COc1cc(C[C@@H](C)N)c(OC)cc1Br
1,,,TOX28801,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl
0,,,TOX28800,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O
1,,,TOX28803,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13
1,,,TOX28802,CCC(N)Cc1c[nH]c2ccccc12
1,,,TOX28805,COc1cc(CCN)cc(OC)c1OC
1,,,TOX28804,CCCSc1cc(OC)c(CCN)cc1OC
0,,,TOX28807,COc1cc(C[C@H](C)N)c(OC)cc1Br
0,,,TOX28806,COc1cc(CC(C)C)cc(OC)c1OC
1,,,TOX1395,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
1,,,TOX1397,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
0,,,TOX1396,CN1C(=O)OC(C)(C)C1=O
1,,,TOX1391,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1
1,,,TOX1390,ClCC(Cl)CCl
0,,,TOX1393,OCCOCCOCCO
0,,,TOX1392,OCCN(CCO)CCO
1,,,TOX5486,CC(C)NCC(O)c1ccc(O)c(O)c1
0,,,TOX1398,Cc1cc(C)c(N)cc1C
1,,,TOX14497,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1
0,,,TOX14490,N#CN
1,,,TOX12523,O=c1[nH]sc2ccccc12
1,,,TOX1170,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
0,,,TOX4413,CC(=O)Nc1ccccc1C
0,,,TOX4412,CC(=O)Nc1cccc(C)c1
0,,,TOX1175,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO
1,,,TOX1174,Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br
0,,,TOX1179,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
1,,,TOX12525,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C
1,,,TOX2159,C=CCCCCCCC=C
1,,,TOX2153,CCCC[Sn](CCCC)(CCCC)CCCC
1,,,TOX13562,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
0,,,TOX13564,CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2[C@H](O)C1
1,,,TOX13566,Cl[In](Cl)Cl
0,,,TOX24724,O=CO[AlH3](OC=O)OC=O
0,,,TOX24725,CCCCOC(=O)CO
0,,,TOX17672,CCCC(=O)[O-]
0,,,TOX24727,CN(C1CCCCC1)C1CCCCC1
0,,,TOX24720,Cc1ccnc(N)c1
1,,,TOX24721,CN(C)C(C)(C)CO
0,,,TOX24722,CC(=O)CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1
0,,,TOX24723,CC(=O)O[AlH3](O)O
0,,,TOX3825,[As]#[In]
0,,,TOX3826,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1
